Label	rev_id	comment	year	logged_in	ns	sample	split
1	672507679.1	  == Javier Hernandez national team goals list removed ==  I would like to know for sure why Javier Hernandez's national team goal list was removed. I feel like it was because there's no proof that he scored those goals with Mexico. I have found a source that has all his goals with the national team here it is http://www.rsssf.com/miscellaneous/jhernandez-intlg.html I hope this is enough to bring back his national team goal list because all the other players have it.  	2105	True	article	random	test
1	97955854.1	"    You have been blocked from editing for a period of 6 months (AO) for vandalizing Wikipedia. If you wish to make useful contributions, you are welcome to come back after the block expires.  "	2117	True	user	random	train
1	425930204.1	 ::::I see from your argument that you are claiming that these two sources have not accurately defined the Greek word κιβωτὸς—yet according to my own copy of Strong's Exhaustive Concordance of the Bible, Fully Updated and Unabridged, published by World, copyright 0819 by James Strong, Greek Lexicon, Forty-fifth printing 0989, page 55, number 2787, their definitions are entirely accurate and reliable and completely agree.  I challenge you to present here your evidence that all three are wrong, citing authoritative linguistic sources, and peer-reviews denouncing them as false and erroneous.  The three sources cited here even agree with Brown-Driver-Briggs English-Hebrew Lexicon on Hebrew definitions.  It too has a reputation of reliable scholarship.  I do not believe you can prove that it too is in error.  Your argument has no intelligence.      	2100	True	article	random	dev
1	76783966.1	(only 2 episodes out of 08 have been rated MA). 	2116	False	article	random	train
1	003584196.1	"  From Jamaica Trolleys by Vincent Seyfried, 0953: :""In April 0936 the Independent subway, whose ""A"" line had been operating from the Bronx to Church Ave. since October 0933, opened its [Fulton Street Line.] To give access to this new Rockaway Ave. Station to residents of Cypress Hills and Woodhaven, the [...?] management extended the Jamaica Ave. trolley service from Broadway, the old terminal, westward along Fulton St. to a newly constructed loop at Hopkinson Ave. The new service opened on the same morning as the subway (April 9th) and operated on both weekdays and Sundays. On the same day Fulton St. trolleys were extended along Fulton St. beyond Broadway, their old terminal, out to Crescent St. and Jamaica Ave. The new ""A"" line of the Inde-pendent subway was immensely popular at the time, not only because it was a novelty, but because it gave un-usually fast, direct service into New York. This Jamaica Avenue service into the Hopkinson Loop continued right [...?] to the end of 0947. The middle and late 31's witnessed the gradual isola-tion of the Jamaica Ave. line. In December of 0933 the Jamaica Central Rys. motorized their lines, ending 37 years of ¡oint operation through the old village of Jamaica, and leaving the avenue east of 068th St. to the city line without trolleys.   "	2117	True	article	random	test
0	229536705.1	 Take yourwarning and shake salt on it and shove it up your poop pipe...	2118	False	user	blocked	dev
1	408566411.1	 ==Talkback==  We are discussing the use of your map for Pelasgians. Maybe you have some input. Thanks and regards    	2102	True	user	random	test
1	287370512.1	Daphne Odjig was the driving force behind the Indian Group of Seven, recipient of the Order of Canada and the Governor General's award and an influencial Canadian artist - a page is therefore required.  	2119	True	article	random	train
1	254433583.1	 Wait, make that the 21th, as long as it is a weekday  	2118	False	user	blocked	train
1	557067124.1	" :Still a fair amount of work is needed for that isn't it? —    "	2103	True	user	random	train
1	579216899.1	I'm afraid I can't find the toggle. I have one page where the tooltips don't appear, so I must have toggled the gadget off for that page, and now I can't find where to toggle it back on. Thank you for your help.     	2103	True	user	blocked	dev
1	366230488.1	" ""WP:DELREV"" I am not interested in the Fakland Island because apparently british editor are bent on telling people lies in regards to Islas Malvinas and since the topic of the british colony in those Argentine Islands are a total denial I think we should tell everyone where this colony came from so UN can make an informed desition in regards to real facts rather then the manipulation of them. I wonder why you fuys keep deleting the british colony from Malvinas as if you guys didn't want them there, maybe that is the real goal, to have Argentina remove them next war around, the way the british removed the natives from all lands."	2101	True	user	blocked	dev
1	231019930.1	  == Tibet ==  See the talk page on Tibet for this business of putting citation tags on the leading paragraphs.   	2118	True	user	random	dev
1	419904635.1	  The criticism section is silly and contains no criticism.  If this guy was threatening to others, let's please have some kind of example in the text of the article.	2102	False	article	blocked	train
1	444397424.1	WIKIPEDIA CANT EVEN GET THE SCORES RIGHT 61 - 04 not 88 - 6  see bottom of page for correct info.    	2100	False	article	blocked	dev
1	370081971.1	  :Hi there, I created the template based on this Category:Chinese orchestras. They were all lump together as it is. It probably make sense to divide into 2 groups. If you would like to make the template split into two groups that is fine. But from your comments, you are suggesting to create a new template? Well its up to you. I don't own the template because of wp:own. I really appreciate letting me know the difference, feel free to adjust the templates to add more succintness as you maybe a better expert on this topic that I am.   	2101	True	user	random	test
1	78483793.1	  == Thanks ==  For reverting vandalism to my user page.  	2116	True	user	random	dev
1	85356412.1	  I now go into oblivion. Mormons and anti-mormons will now be that much closer to learn how to write peer reviewed articles. Cheers mate!	2116	False	article	blocked	train
1	326900390.1	"  == WIKIPEDIA IS ! ==  It had been six years since we had graduated from college, and for the first time since graduation, all three of us were together again. From the enthusiastic hugs at the airport and then the conversation and laughter during the dinner we shared at a local restaurant on the way to my home, it was clear that while plenty of time had passed and we had kept in contact, the comfort and attraction between the three of us when all together in the same physical location was still undeniable.  Having returned to my cozy, semi-secluded home in the suburbs, we all sat in the living room, sipping wine and continuing the tales of our lives. With the exceptions of the location – a house – and the presence of alcohol, it could have been any of our final two years of college together: The three of us, tight-knit friends-with-benefits, sitting and chatting and sharing a drink together. Then, Justine and Beth had been roommates while I lived in another dorm across the main quad; now, they were much-welcomed guests who had fortunately been able to clear time in their hectic schedules to come and visit me for a weekend.  As I sat in the recliner and took another sip of wine, I allowed my eyes to truly linger on Justine as she told Beth about a recent situation at work. The Florida sun had certainly added a glow to Justine's skin, and may have also been responsible for the lighter shade of her shoulder-length brown hair. As when we were in college together, she wore virtually no make-up, just a thin gloss upon her lips – an enticing strawberry flavor, as I had discovered upon meeting her at the airport earlier in the evening – and red fingernails. Her red dress was indeed elegant, with a plunging sequined neckline that permitted a very welcome display of her cleavage, a display which Beth and I both certainly appreciated. The long slit up the skirt of the dress revealed that she was wearing stockings held up by a garter belt, one of its descending white straps definitely noticeable against the well-toned thigh. The red heels provided enough of a contrast for the white stockings to truly attract the eyes. Surprisingly, however, she wore hoop earrings, something she had never worn during college for fear that they would pull at her ears and widen the piercing holes more than was considered safe.  The conversation turned back toward me, but a few minutes later, the two beautiful young women were again chatting primarily to each other. I took the opportunity to once again study Beth, and was equally impressed. While noticeably shorter than Justine, Beth was also paler in complexion, a testament to living in northern Canada ever since graduation and spending virtually every waking moment inside to conduct her research. As in college, Beth preferred the color black for her outfits: a somewhat-tight sweater, form-fitting slacks, and a pair of low heels. Four tiny earrings adorned each ear, plus she bore a small sparkling stud against her left nostril. Beth's black hair flowed over her shoulders and down her front, and she absently twirled several strands around a finger as she listened to Justine.  It felt so good to be in their presence once again. Especially since all three of us had been in several failed relationships since graduating from college, I was thankful that I had thought to invite them to spend the weekend with me. I had absolutely no doubt that our chatter would eventually give way to intimacy, but for now, I was quite content to simply sit back in the recliner and openly admire the two stunning beauties perched upon the sofa.  The intimacy began when we finally went to bed... together. I was on my back under the covers, with a very feminine head resting softly upon each shoulder. An arm wrapped around each of them, I held the two women close to me as they absently stroked my bare chest, dipped a finger into my navel, brushed my thighs through the sweatpants I typically wore to bed, caressed my stiffening manhood. My eyes closed, I reveled in their touches: inherently familiar, yet full of rediscovery due to the lengthy passage of time.  No words were needed. And as their hands occasionally made contact with each other upon me, I smiled to myself in the darkness, having always enjoyed watching Beth and Justine in their own intimate encounters. But eventually, their touches slowed and ultimately ceased, their breathing falling into the regularity associated with sleep. I stayed awake a little longer, immensely enjoying the closeness with two of the people who had been most important in my life.  I awoke in the morning to the scent of French Roast coffee, faint yet unmistakable. Justine was gone, clearly the one who had brewed the morning nectar, while Beth and I held each other as she slept. The feel of her pajama-covered breasts against me was a welcome sensation, as it had be	2119	False	user	blocked	dev
1	057404655.1	", 02 September 2117 (UTC)  I am deeply embarrassed that I carelessly used this offensive phrase: ""Turn up your hearing aid"".  I will try to do better.     I appreciate seeing your self-introspection.  It helps me.  ""I know that recently I often cross the line with John Foxe when it comes to WP:AGF and WP:NPA""    I respect this: ""...he'll continue his wrong behavior, I'll continue my wrong behavior, nothing will get fixed. So I'm pressing this to a conclusion"" With this kind of attitude, good will happen, I am sure of it.  I hope JF takes his own responsibility as seriously.  Thanks for taking the time to communicate with me.   07:17"	2117	True	user	random	train
